1,0.92338,0.095471,1.3824,0.097229,0.024814,0.011436,0.022603,0.0052655,0.0017553,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.92627,0.099914,1.3853,0.10671,0.038758,0.0081751,0.012396,0.010003,0.0053234,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.77373,0.11669,0.33064,0.99578,0.40133,0.16245,0.083964,0.11873,0.051431,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.70211,0.047794,0.7716,0.58772,0.26524,0.20181,0.1515,0.13717,0.063554,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.73884,0.025625,1.1119,0.041928,0.032514,0.022768,0.015334,0.016467,0.0095357,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.74227,0.086811,1.0981,0.14684,0.06514,0.041533,0.037922,0.04284,0.02065,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.86285,0.051179,1.275,0.20552,0.093623,0.056798,0.065773,0.054503,0.016803,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.95195,0.096933,1.4211,0.10418,0.097351,0.044048,0.021541,0.012264,0.011936,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.93277,0.061003,1.4026,0.042679,0.048258,0.023872,0.013952,0.0069797,0.0065564,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.96844,0.39249,1.2404,0.4725,0.15539,0.083455,0.13426,0.072426,0.032521,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.68434,0.17993,0.60437,0.6046,0.3743,0.19611,0.16138,0.18251,0.082558,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.72639,0.058005,1.0823,0.10558,0.071441,0.054055,0.040728,0.027744,0.012769,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.75969,0.13101,1.0705,0.26389,0.19533,0.11317,0.040198,0.036311,0.037519,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.76648,0.089931,1.1446,0.092553,0.036441,0.0031639,0.021503,0.0075082,0.0020647,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.76957,0.071078,1.1516,0.087906,0.049451,0.014305,0.015598,0.021781,0.0080135,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.87093,0.03442,1.3073,0.11374,0.026897,0.022049,0.01122,0.013841,0.0039822,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.92421,0.09249,1.3844,0.091693,0.029538,0.011619,0.016965,0.014781,0.0067933,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.91259,0.03836,1.3746,0.046057,0.02041,0.0014293,0.0070411,0.004199,0.00078952,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.91689,0.03795,1.3816,0.029011,0.02164,0.0072074,0.006043,0.0058008,0.0017318,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.93,0.077324,1.3944,0.095039,0.045371,0.011847,0.015953,0.012404,0.0026579,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.7967,0.073084,1.1945,0.047845,0.053701,0.028162,0.015707,0.018573,0.0079873,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.73905,0.0088086,1.1147,0.013845,0.0077307,0.0033606,0.0026082,0.0032993,0.00075072,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.75656,0.052274,1.1354,0.064841,0.049562,0.015438,0.017819,0.024355,0.0069879,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.73876,0.016385,1.1137,0.026095,0.015853,0.0088539,0.0034192,0.0033017,0.0031526,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.77067,0.10992,1.1331,0.15853,0.1175,0.048416,0.0087563,0.017828,0.016297,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.92904,0.28438,1.2612,0.40555,0.19199,0.056244,0.058263,0.055399,0.013229,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.90992,0.082632,1.3548,0.14742,0.073522,0.060324,0.029383,0.033285,0.017867,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.9038,0.047701,1.3557,0.11059,0.034647,0.031057,0.029164,0.012865,0.014194,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.90184,0.023766,1.3523,0.059755,0.0548,0.054436,0.056524,0.055531,0.030231,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.89778,0.051099,1.3419,0.14235,0.052097,0.0427,0.031707,0.035201,0.011806,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.68604,0.13913,0.89138,0.37816,0.18171,0.12505,0.11578,0.12218,0.054833,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.72526,0.024619,1.0824,0.1114,0.06278,0.057045,0.047791,0.031078,0.016998,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.69539,0.053745,1.0139,0.20654,0.11045,0.046197,0.059714,0.05303,0.022757,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.73301,0.012622,1.1038,0.04168,0.023456,0.017114,0.021365,0.018647,0.0083272,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.72377,0.033156,1.0805,0.12165,0.039042,0.045174,0.035657,0.032554,0.017566,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.88286,0.019921,1.3113,0.14236,0.10215,0.066331,0.076566,0.073339,0.033417,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.88382,0.13404,1.2802,0.27887,0.062096,0.095739,0.054732,0.067402,0.026196,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.90606,0.037907,1.3617,0.074048,0.050243,0.018758,0.029061,0.028472,0.011662,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.91704,0.19232,1.3193,0.2893,0.051425,0.061618,0.066356,0.036778,0.027136,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.89547,0.10878,1.3277,0.18116,0.059706,0.033382,0.012472,0.013473,0.0058399,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.76241,0.15957,1.1167,0.15038,0.032882,0.021477,0.016252,0.010283,0.0092248,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.69602,0.26069,0.81406,0.47361,0.14353,0.14851,0.12839,0.088711,0.051249,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.71072,0.020413,1.064,0.070541,0.066708,0.053432,0.041951,0.033243,0.015435,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.70728,0.042704,1.0458,0.15332,0.084443,0.049742,0.060272,0.04655,0.015493,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.79981,0.081747,1.1877,0.10368,0.075786,0.073534,0.057813,0.056454,0.023428,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.85202,0.099864,1.2476,0.21392,0.12471,0.053287,0.069458,0.049592,0.022094,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.87944,0.030381,1.3169,0.095941,0.082835,0.058717,0.037843,0.030313,0.018388,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.86618,0.074956,1.2908,0.13346,0.072613,0.039708,0.048866,0.037279,0.013221,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.88493,0.016609,1.3306,0.074819,0.042287,0.03812,0.029857,0.024341,0.0095786,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.79148,0.14336,1.157,0.13451,0.11212,0.071875,0.076645,0.050007,0.016844,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.72754,0.02034,1.0949,0.046785,0.035919,0.025727,0.014979,0.011747,0.0080184,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.71453,0.047373,1.0639,0.12726,0.05264,0.052772,0.031024,0.03964,0.011824,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.72774,0.0052785,1.097,0.02159,0.019457,0.016882,0.014013,0.012066,0.0041701,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.71455,0.019692,1.0741,0.054453,0.045541,0.030507,0.021127,0.017716,0.010553,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.79847,0.080964,1.1925,0.0776,0.055323,0.04444,0.037533,0.034377,0.01796,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.85175,0.059546,1.265,0.14247,0.10476,0.069727,0.047287,0.041786,0.023741,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.8424,0.049367,1.2116,0.29784,0.16287,0.073603,0.099209,0.066742,0.029516,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.86663,0.10115,1.2808,0.16834,0.10412,0.052899,0.044139,0.045654,0.020267,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.87984,0.037457,1.3233,0.062506,0.042181,0.025887,0.022409,0.01989,0.007812,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.78238,0.1142,1.13,0.18748,0.18945,0.091215,0.05504,0.05609,0.025787,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.73387,0.008773,1.1065,0.019992,0.017319,0.012983,0.0066458,0.006527,0.0037003,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.73393,0.068242,1.0904,0.11751,0.089279,0.054263,0.020795,0.015872,0.016833,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0.73039,0.0025647,1.1013,0.015017,0.016789,0.013817,0.011523,0.010514,0.0034726,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.70652,0.13271,0.99222,0.26431,0.13348,0.10045,0.083868,0.075078,0.034117,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.85319,0.039428,1.2722,0.16787,0.041851,0.034514,0.041468,0.025193,0.014942,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.93522,0.12166,1.388,0.15727,0.079507,0.022255,0.021862,0.03859,0.013107,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.91247,0.23385,1.3215,0.19046,0.015772,0.040127,0.0044809,0.022966,0.00098844,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.92357,0.23354,1.3378,0.19888,0.040103,0.023669,0.011227,0.011158,0.0056328,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.90727,0.021085,1.368,0.024647,0.013465,0.0028504,0.0021783,0.0049666,0.0015941,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.80865,0.10579,1.2066,0.050426,0.069802,0.030378,0.026042,0.017951,0.0078411,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.75906,0.050257,1.1403,0.061637,0.032874,0.0047182,0.016664,0.022198,0.0064332,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.76114,0.046707,1.1449,0.034992,0.038916,0.01427,0.0066719,0.0035203,0.0025575,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.74674,0.031373,1.1252,0.023957,0.014483,0.0017396,0.004874,0.0033059,0.00033185,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.76298,0.035865,1.1471,0.057203,0.043194,0.026097,0.013281,0.007695,0.004247,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.90318,0.034547,1.3514,0.14525,0.074394,0.0063705,0.015149,0.021185,0.0087304,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.94628,0.094756,1.4141,0.093387,0.092854,0.036648,0.019763,0.017984,0.0087359,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.91317,0.14906,1.3496,0.16661,0.027045,0.032479,0.032142,0.020052,0.0071269,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.92559,0.11214,1.3619,0.20864,0.12813,0.059834,0.023921,0.042907,0.028559,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.88209,0.0017386,1.3274,0.063046,0.038474,0.030986,0.030875,0.02377,0.011163,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.7472,0.042645,1.1095,0.11028,0.096404,0.080542,0.061237,0.034203,0.023266,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0.73353,0.012853,1.1052,0.041775,0.018166,0.014532,0.012768,0.0087213,0.0063347,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.7361,0.046506,1.1003,0.10702,0.052595,0.040385,0.029988,0.021185,0.010737,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0.73746,0.013799,1.1118,0.025457,0.013539,0.0063019,0.0082447,0.0036292,0.0033129,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0.73519,0.029028,1.102,0.069664,0.05941,0.044941,0.037969,0.029747,0.012872,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.89301,0.025181,1.3439,0.081556,0.0096548,0.020197,0.0028881,0.0081296,0.0035348,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.89442,0.031699,1.3451,0.068919,0.038683,0.026707,0.026528,0.025639,0.011506,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.92879,0.12139,1.3555,0.21757,0.14119,0.12944,0.082715,0.064906,0.014354,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.84729,0.0035362,1.238,0.2468,0.11395,0.11362,0.069355,0.067327,0.027199,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0.87386,0.0030962,1.2976,0.181,0.06893,0.084605,0.047144,0.059198,0.02201,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.6928,0.0019039,1.0106,0.20912,0.10317,0.066134,0.069305,0.053584,0.027465,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.72709,0.0065709,1.0944,0.058057,0.020671,0.02372,0.019583,0.014612,0.008385,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.70417,0.048981,1.0442,0.13698,0.074715,0.061158,0.034398,0.038615,0.018908,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0.72457,0.0095793,1.0892,0.07567,0.021618,0.026209,0.02061,0.015886,0.010636,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0.72193,0.014275,1.0859,0.056058,0.031156,0.032445,0.023611,0.020957,0.0065303,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0.87139,0.033202,1.3034,0.1326,0.069839,0.036814,0.033059,0.033948,0.010106,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0.85249,0.058836,1.2503,0.21181,0.13268,0.085988,0.054148,0.079651,0.029789,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0.88333,0.028316,1.3271,0.089325,0.037187,0.038076,0.026708,0.022945,0.010676,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0.87611,0.015785,1.3093,0.13166,0.056522,0.077136,0.041077,0.050281,0.011698,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0.87412,0.016655,1.3117,0.084799,0.057395,0.055948,0.041761,0.03661,0.013114,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.73267,0.014546,1.1025,0.053564,0.022016,0.027092,0.017699,0.024506,0.0081172,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0.73138,0.043012,1.0936,0.1113,0.023918,0.046539,0.020389,0.034279,0.009895,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0.73492,0.0065222,1.1082,0.025991,0.0087956,0.0062422,0.0066813,0.0036221,0.0028796,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0.74457,0.041134,1.1179,0.06044,0.042589,0.030797,0.025115,0.023214,0.011817,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0.73828,0.01078,1.1133,0.019717,0.012013,0.0014576,0.0048267,0.0043516,0.0012496,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0.83642,0.0096255,1.1937,0.31418,0.17465,0.12162,0.10056,0.067402,0.040456,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0.8654,0.0025041,1.1665,0.38618,0.29756,0.16683,0.14437,0.16709,0.074358,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0.89968,0.1216,1.3355,0.15066,0.034807,0.046187,0.02256,0.034254,0.012631,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0.96419,0.13465,1.4224,0.17384,0.14246,0.030368,0.054084,0.035608,0.0064639,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0.86197,0.0024889,1.2919,0.11398,0.071026,0.019217,0.039525,0.028498,0.0089195,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0.76519,0.13019,1.1188,0.18728,0.088716,0.030454,0.026335,0.032363,0.015384,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0.70772,0.14373,1.0211,0.19591,0.080752,0.053443,0.063168,0.037633,0.018131,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0.70242,0.053916,1.021,0.21025,0.10116,0.058947,0.084129,0.061926,0.027505,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0.70738,0.051994,0.93744,0.41372,0.19334,0.12704,0.098291,0.088381,0.035049,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0.85742,0.13899,1.2288,0.31305,0.1083,0.063085,0.04836,0.071222,0.02614,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0.95221,0.10707,1.4199,0.11022,0.085125,0.045817,0.041305,0.019562,0.010528,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0.89419,0.072927,1.328,0.14569,0.082611,0.080047,0.066016,0.061391,0.02376,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0.83591,0.068036,0.47232,1.1322,0.23197,0.063909,0.034079,0.062108,0.048844,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0.7917,0.28614,0.74348,0.8192,0.17198,0.022711,0.0747,0.045508,0.010884,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0.71263,0.13105,0.62182,0.80815,0.24945,0.093462,0.069009,0.047262,0.02465,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0.69888,0.14861,0.62915,0.76165,0.23221,0.13958,0.084721,0.065342,0.034192,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0.78914,0.26842,0.75118,0.78841,0.2296,0.099203,0.11001,0.07244,0.029478,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0.90383,0.29641,1.0286,0.76713,0.16891,0.064195,0.059001,0.017277,0.007901,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0.89806,0.23074,0.96642,0.79664,0.28317,0.1707,0.13695,0.11965,0.055097,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0.90503,0.13607,0.6279,1.0505,0.39694,0.22809,0.21375,0.18654,0.081757,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0.77947,0.0086564,0.33015,1.0005,0.34474,0.22206,0.2009,0.16192,0.077625,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0.74392,0.0045184,0.57381,0.80962,0.36019,0.2387,0.18182,0.14988,0.073984,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0.74308,0.1403,0.19532,0.99803,0.26903,0.17163,0.19721,0.12783,0.059824,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0.88001,0.037005,0.49583,1.1092,0.38218,0.22853,0.15432,0.1902,0.064643,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0.92326,0.10209,0.43666,1.2124,0.30732,0.22536,0.21068,0.17818,0.077129,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0.93644,0.08355,0.71379,1.0228,0.47995,0.29696,0.20515,0.17169,0.07763,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0.88621,0.011739,0.62188,1.0574,0.33496,0.2615,0.17535,0.18207,0.077171,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0.74173,0.066688,0.59216,0.80583,0.32165,0.23369,0.17408,0.15555,0.07106,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0.75476,0.072122,0.29877,1.0047,0.29765,0.1885,0.16811,0.1233,0.057752,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0.77645,0.057158,0.55337,0.86521,0.40658,0.26051,0.19288,0.14895,0.057353,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0.92047,0.16456,0.64557,1.0932,0.34093,0.26831,0.18812,0.13088,0.064469,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0.89997,0.12698,0.61051,1.0685,0.37253,0.25259,0.20036,0.15267,0.077132,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.89269,0.049414,0.73721,0.9559,0.38069,0.27477,0.21741,0.19173,0.089826,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0.86252,0.052279,0.37657,1.1518,0.26599,0.25441,0.14491,0.18615,0.064337,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0.74461,0.067972,0.40578,0.9524,0.29353,0.16383,0.16515,0.13537,0.060037,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0.72982,0.034479,0.63604,0.74281,0.33102,0.22945,0.18171,0.15692,0.075173,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0.75055,0.050515,0.58799,0.81271,0.32162,0.25697,0.1832,0.18036,0.075156,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0.88584,0.25175,0.78721,0.92447,0.28237,0.21023,0.15025,0.13587,0.058926,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0.89918,0.25792,1.0082,0.7788,0.24501,0.091639,0.078875,0.073661,0.026555,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0.86526,0.16902,0.4963,1.1108,0.3413,0.13934,0.14768,0.089404,0.0031367,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0.7836,0.18364,0.62795,0.86805,0.30581,0.17512,0.15197,0.11838,0.057094,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0.72952,0.20104,0.51686,0.86475,0.22007,0.17208,0.11342,0.10568,0.047371,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0.74034,0.21633,0.8268,0.63052,0.1945,0.11422,0.093554,0.076069,0.034993,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0.77236,0.23595,0.82455,0.70616,0.24514,0.069611,0.027558,0.034497,0.012586,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0.89827,0.28012,0.95175,0.84896,0.19816,0.064505,0.065535,0.055523,0.020855,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0.90091,0.23952,0.91925,0.85396,0.2801,0.16309,0.14444,0.12096,0.053274,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0.92364,0.15914,0.84277,0.91171,0.38494,0.25747,0.21761,0.19676,0.091367,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0.78068,0.070927,0.5019,0.92544,0.38148,0.22276,0.18128,0.15298,0.055792,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0.74847,0.15527,0.55555,0.86744,0.24085,0.21878,0.12394,0.15672,0.051233,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0.74528,0.037557,0.56493,0.83294,0.33249,0.23568,0.17245,0.14718,0.072853,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.80374,0.10967,0.6726,0.8383,0.37559,0.22755,0.18701,0.1631,0.07903,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0.88651,0.23168,0.90386,0.84269,0.26872,0.18702,0.13324,0.1137,0.053174,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.87675,0.22829,0.97228,0.78753,0.24939,0.097587,0.051926,0.038162,0.023808,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.9004,0.27007,1.0522,0.72357,0.21276,0.1026,0.077031,0.056707,0.023393,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0.73135,0.13827,0.62719,0.78975,0.27756,0.16638,0.14091,0.13247,0.057699,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0.74153,0.12672,0.54326,0.84438,0.32085,0.18166,0.16264,0.15436,0.065949,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0.75983,0.029753,0.39455,0.99348,0.2595,0.20094,0.15301,0.12428,0.069219,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0.84845,0.083804,0.65879,0.98393,0.33652,0.18469,0.16094,0.15373,0.065384,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0.89581,0.054495,0.65283,1.0297,0.39433,0.24541,0.20561,0.18326,0.08453,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0.89481,0.030674,0.62153,1.0249,0.42374,0.26317,0.22099,0.19503,0.090167,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0.885,0.17887,0.73532,0.97183,0.30099,0.2425,0.17298,0.15463,0.070938,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0.72887,0.15319,0.70149,0.72458,0.28502,0.171,0.11778,0.095426,0.04417,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0.73901,0.22049,0.55588,0.88047,0.12794,0.12791,0.11946,0.068329,0.040087,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0.73727,0.19655,0.75639,0.70197,0.23028,0.12315,0.10522,0.088935,0.036892,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0.84397,0.24381,0.9404,0.76531,0.14043,0.084116,0.059708,0.025801,0.01342,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0.89029,0.27362,0.85875,0.92257,0.23173,0.039554,0.079572,0.058742,0.0075136,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0.90295,0.26958,0.94734,0.85512,0.23148,0.07842,0.11119,0.063704,0.021541,0,0,0,0,0,0,0,0,0,0,0,0,0
